params 0
{'model_type': 'dqn_agent', 'l1_out': 128, 'l2_out': 64, 'gamma': 0.5, 'target_model_update': 1, 'delta_clip': 0.01, 'nb_steps_warmup': 1000, 'enable_dueling_dqn__': False, 'enable_double_dqn__': True, 'dueling_type__': 'avg'}
trial 0
Training for 30000 steps ...
    43/30000: episode: 1, duration: 0.512s, episode steps:  43, steps per second:  84, episode reward: -34.890, mean reward: -0.811 [-32.604,  2.901], mean action: 15.419 [3.000, 21.000],  loss: --, mae: --, mean_q: --, mean_eps: --
 28184/30000: episode: 859, duration: 0.503s, episode steps:  46, steps per second:  91, episode reward: 32.661, mean reward:  0.710 [-2.365, 32.078], mean action: 6.174 [0.000, 17.000],  loss: 0.017565, mae: 0.335640, mean_q: 0.447718, mean_eps: 0.000000
 28214/30000: episode: 860, duration: 0.336s, episode steps:  30, steps per second:  89, episode reward: 38.507, mean reward:  1.284 [-2.717, 31.917], mean action: 2.767 [0.000, 15.000],  loss: 0.017212, mae: 0.342642, mean_q: 0.400230, mean_eps: 0.000000
 28272/30000: episode: 861, duration: 0.594s, episode steps:  58, steps per second:  98, episode reward: 44.774, mean reward:  0.772 [-2.320, 32.220], mean action: 2.086 [0.000, 15.000],  loss: 0.015553, mae: 0.314379, mean_q: 0.399436, mean_eps: 0.000000
 28308/30000: episode: 862, duration: 0.385s, episode steps:  36, steps per second:  94, episode reward: 40.093, mean reward:  1.114 [-2.465, 31.794], mean action: 3.167 [0.000, 18.000],  loss: 0.015173, mae: 0.313224, mean_q: 0.415179, mean_eps: 0.000000
 28333/30000: episode: 863, duration: 0.312s, episode steps:  25, steps per second:  80, episode reward: 38.130, mean reward:  1.525 [-3.000, 32.210], mean action: 1.840 [0.000, 12.000],  loss: 0.016248, mae: 0.329109, mean_q: 0.358491, mean_eps: 0.000000
 28357/30000: episode: 864, duration: 0.277s, episode steps:  24, steps per second:  87, episode reward: 44.450, mean reward:  1.852 [-2.048, 32.017], mean action: 2.042 [0.000, 3.000],  loss: 0.018136, mae: 0.336834, mean_q: 0.381717, mean_eps: 0.000000
 28378/30000: episode: 865, duration: 0.232s, episode steps:  21, steps per second:  91, episode reward: 41.767, mean reward:  1.989 [-2.287, 32.130], mean action: 3.095 [0.000, 16.000],  loss: 0.014878, mae: 0.335232, mean_q: 0.363120, mean_eps: 0.000000
 28393/30000: episode: 866, duration: 0.173s, episode steps:  15, steps per second:  87, episode reward: 44.652, mean reward:  2.977 [-2.130, 32.750], mean action: 2.267 [0.000, 7.000],  loss: 0.017968, mae: 0.349422, mean_q: 0.385374, mean_eps: 0.000000
 28418/30000: episode: 867, duration: 0.279s, episode steps:  25, steps per second:  90, episode reward: 42.000, mean reward:  1.680 [-2.009, 30.010], mean action: 1.040 [0.000, 3.000],  loss: 0.016867, mae: 0.339033, mean_q: 0.374450, mean_eps: 0.000000
 28454/30000: episode: 868, duration: 0.386s, episode steps:  36, steps per second:  93, episode reward: 41.903, mean reward:  1.164 [-2.217, 31.943], mean action: 3.472 [0.000, 16.000],  loss: 0.021126, mae: 0.358751, mean_q: 0.403984, mean_eps: 0.000000
 28483/30000: episode: 869, duration: 0.324s, episode steps:  29, steps per second:  90, episode reward: 35.941, mean reward:  1.239 [-2.858, 32.170], mean action: 3.586 [0.000, 16.000],  loss: 0.016722, mae: 0.328432, mean_q: 0.446709, mean_eps: 0.000000
 28527/30000: episode: 870, duration: 0.470s, episode steps:  44, steps per second:  94, episode reward: 32.614, mean reward:  0.741 [-3.000, 32.214], mean action: 3.909 [0.000, 15.000],  loss: 0.020248, mae: 0.343989, mean_q: 0.443071, mean_eps: 0.000000
 28568/30000: episode: 871, duration: 0.506s, episode steps:  41, steps per second:  81, episode reward: 32.903, mean reward:  0.803 [-3.000, 32.213], mean action: 3.366 [0.000, 15.000],  loss: 0.016304, mae: 0.323711, mean_q: 0.421013, mean_eps: 0.000000
 28592/30000: episode: 872, duration: 0.296s, episode steps:  24, steps per second:  81, episode reward: 41.394, mean reward:  1.725 [-2.192, 32.248], mean action: 1.750 [0.000, 15.000],  loss: 0.018707, mae: 0.359420, mean_q: 0.385220, mean_eps: 0.000000
 28623/30000: episode: 873, duration: 0.325s, episode steps:  31, steps per second:  95, episode reward: 38.679, mean reward:  1.248 [-3.000, 32.019], mean action: 2.161 [0.000, 16.000],  loss: 0.014713, mae: 0.314793, mean_q: 0.422279, mean_eps: 0.000000
 28636/30000: episode: 874, duration: 0.198s, episode steps:  13, steps per second:  66, episode reward: 44.185, mean reward:  3.399 [-2.005, 32.193], mean action: 3.154 [0.000, 16.000],  loss: 0.015097, mae: 0.316055, mean_q: 0.413865, mean_eps: 0.000000
 28657/30000: episode: 875, duration: 0.235s, episode steps:  21, steps per second:  89, episode reward: 41.858, mean reward:  1.993 [-2.721, 32.028], mean action: 1.143 [0.000, 16.000],  loss: 0.017147, mae: 0.336044, mean_q: 0.359520, mean_eps: 0.000000
 28686/30000: episode: 876, duration: 0.322s, episode steps:  29, steps per second:  90, episode reward: 39.000, mean reward:  1.345 [-2.778, 32.130], mean action: 4.621 [0.000, 16.000],  loss: 0.018228, mae: 0.335431, mean_q: 0.386449, mean_eps: 0.000000
 28713/30000: episode: 877, duration: 0.308s, episode steps:  27, steps per second:  88, episode reward: 38.489, mean reward:  1.426 [-2.814, 32.321], mean action: 1.667 [0.000, 14.000],  loss: 0.017659, mae: 0.330633, mean_q: 0.395474, mean_eps: 0.000000
 28739/30000: episode: 878, duration: 0.284s, episode steps:  26, steps per second:  91, episode reward: 41.337, mean reward:  1.590 [-2.450, 32.720], mean action: 1.538 [0.000, 3.000],  loss: 0.016049, mae: 0.339035, mean_q: 0.391572, mean_eps: 0.000000
 28764/30000: episode: 879, duration: 0.269s, episode steps:  25, steps per second:  93, episode reward: 39.000, mean reward:  1.560 [-2.806, 32.250], mean action: 3.440 [0.000, 15.000],  loss: 0.018025, mae: 0.332374, mean_q: 0.427064, mean_eps: 0.000000
 28822/30000: episode: 880, duration: 0.746s, episode steps:  58, steps per second:  78, episode reward: 35.154, mean reward:  0.606 [-2.556, 31.738], mean action: 3.310 [0.000, 15.000],  loss: 0.017437, mae: 0.321903, mean_q: 0.436716, mean_eps: 0.000000
 28850/30000: episode: 881, duration: 0.335s, episode steps:  28, steps per second:  84, episode reward: -37.690, mean reward: -1.346 [-32.831,  3.000], mean action: 6.893 [0.000, 21.000],  loss: 0.017681, mae: 0.330473, mean_q: 0.400853, mean_eps: 0.000000
 28877/30000: episode: 882, duration: 0.294s, episode steps:  27, steps per second:  92, episode reward: 44.505, mean reward:  1.648 [-2.296, 32.430], mean action: 1.963 [0.000, 10.000],  loss: 0.017693, mae: 0.328371, mean_q: 0.408795, mean_eps: 0.000000
 28907/30000: episode: 883, duration: 0.328s, episode steps:  30, steps per second:  91, episode reward: 43.345, mean reward:  1.445 [-2.335, 32.062], mean action: 2.367 [0.000, 12.000],  loss: 0.017092, mae: 0.326638, mean_q: 0.430654, mean_eps: 0.000000
 28937/30000: episode: 884, duration: 0.314s, episode steps:  30, steps per second:  95, episode reward: 36.000, mean reward:  1.200 [-2.903, 32.030], mean action: 2.333 [0.000, 15.000],  loss: 0.021334, mae: 0.341606, mean_q: 0.490437, mean_eps: 0.000000
 28965/30000: episode: 885, duration: 0.294s, episode steps:  28, steps per second:  95, episode reward: -32.310, mean reward: -1.154 [-32.195,  2.746], mean action: 3.643 [0.000, 12.000],  loss: 0.017388, mae: 0.335040, mean_q: 0.391156, mean_eps: 0.000000
 28981/30000: episode: 886, duration: 0.177s, episode steps:  16, steps per second:  90, episode reward: 40.373, mean reward:  2.523 [-3.000, 32.723], mean action: 3.125 [0.000, 12.000],  loss: 0.017306, mae: 0.334872, mean_q: 0.390470, mean_eps: 0.000000
 29007/30000: episode: 887, duration: 0.292s, episode steps:  26, steps per second:  89, episode reward: 41.135, mean reward:  1.582 [-2.463, 32.100], mean action: 1.038 [0.000, 4.000],  loss: 0.016944, mae: 0.335926, mean_q: 0.388860, mean_eps: 0.000000
 29027/30000: episode: 888, duration: 0.227s, episode steps:  20, steps per second:  88, episode reward: 44.880, mean reward:  2.244 [-2.185, 32.560], mean action: 2.800 [1.000, 3.000],  loss: 0.019884, mae: 0.350349, mean_q: 0.406893, mean_eps: 0.000000
 29063/30000: episode: 889, duration: 0.376s, episode steps:  36, steps per second:  96, episode reward: 38.733, mean reward:  1.076 [-3.000, 32.045], mean action: 3.472 [0.000, 16.000],  loss: 0.014950, mae: 0.317513, mean_q: 0.455559, mean_eps: 0.000000
 29097/30000: episode: 890, duration: 0.381s, episode steps:  34, steps per second:  89, episode reward: 38.310, mean reward:  1.127 [-2.475, 31.674], mean action: 2.529 [0.000, 16.000],  loss: 0.018111, mae: 0.338411, mean_q: 0.396743, mean_eps: 0.000000
 29114/30000: episode: 891, duration: 0.194s, episode steps:  17, steps per second:  88, episode reward: 35.518, mean reward:  2.089 [-3.000, 31.568], mean action: 5.000 [0.000, 17.000],  loss: 0.018640, mae: 0.332633, mean_q: 0.452154, mean_eps: 0.000000
 29134/30000: episode: 892, duration: 0.227s, episode steps:  20, steps per second:  88, episode reward: 47.267, mean reward:  2.363 [-0.004, 32.140], mean action: 2.350 [0.000, 7.000],  loss: 0.018418, mae: 0.318669, mean_q: 0.480840, mean_eps: 0.000000
 29167/30000: episode: 893, duration: 0.359s, episode steps:  33, steps per second:  92, episode reward: 44.229, mean reward:  1.340 [-2.412, 32.010], mean action: 2.212 [0.000, 20.000],  loss: 0.017800, mae: 0.333820, mean_q: 0.389612, mean_eps: 0.000000
 29205/30000: episode: 894, duration: 0.605s, episode steps:  38, steps per second:  63, episode reward: 44.217, mean reward:  1.164 [-2.078, 32.754], mean action: 2.316 [0.000, 16.000],  loss: 0.016314, mae: 0.336254, mean_q: 0.371403, mean_eps: 0.000000
 29235/30000: episode: 895, duration: 0.313s, episode steps:  30, steps per second:  96, episode reward: 38.395, mean reward:  1.280 [-2.488, 32.268], mean action: 4.533 [0.000, 16.000],  loss: 0.016134, mae: 0.327089, mean_q: 0.395661, mean_eps: 0.000000
 29269/30000: episode: 896, duration: 0.350s, episode steps:  34, steps per second:  97, episode reward: 39.000, mean reward:  1.147 [-2.512, 32.250], mean action: 5.971 [0.000, 20.000],  loss: 0.020210, mae: 0.345525, mean_q: 0.419015, mean_eps: 0.000000
 29293/30000: episode: 897, duration: 0.256s, episode steps:  24, steps per second:  94, episode reward: 41.333, mean reward:  1.722 [-2.385, 31.703], mean action: 2.750 [0.000, 14.000],  loss: 0.016885, mae: 0.326206, mean_q: 0.417934, mean_eps: 0.000000
 29316/30000: episode: 898, duration: 0.242s, episode steps:  23, steps per second:  95, episode reward: 44.456, mean reward:  1.933 [-2.510, 32.060], mean action: 1.826 [1.000, 12.000],  loss: 0.013133, mae: 0.319519, mean_q: 0.418852, mean_eps: 0.000000
 29343/30000: episode: 899, duration: 0.292s, episode steps:  27, steps per second:  92, episode reward: 43.832, mean reward:  1.623 [-2.104, 31.995], mean action: 3.741 [0.000, 10.000],  loss: 0.018798, mae: 0.346972, mean_q: 0.404477, mean_eps: 0.000000
 29369/30000: episode: 900, duration: 0.273s, episode steps:  26, steps per second:  95, episode reward: 39.000, mean reward:  1.500 [-3.000, 32.070], mean action: 1.654 [0.000, 3.000],  loss: 0.014633, mae: 0.317226, mean_q: 0.390091, mean_eps: 0.000000
 29385/30000: episode: 901, duration: 0.175s, episode steps:  16, steps per second:  91, episode reward: 41.527, mean reward:  2.595 [-2.374, 31.982], mean action: 0.625 [0.000, 3.000],  loss: 0.020537, mae: 0.351389, mean_q: 0.379075, mean_eps: 0.000000
 29408/30000: episode: 902, duration: 0.257s, episode steps:  23, steps per second:  90, episode reward: 44.632, mean reward:  1.941 [-2.309, 32.540], mean action: 2.565 [0.000, 17.000],  loss: 0.013555, mae: 0.325360, mean_q: 0.425874, mean_eps: 0.000000
 29428/30000: episode: 903, duration: 0.231s, episode steps:  20, steps per second:  87, episode reward: 41.244, mean reward:  2.062 [-2.751, 32.163], mean action: 2.400 [0.000, 16.000],  loss: 0.016015, mae: 0.349260, mean_q: 0.348778, mean_eps: 0.000000
 29459/30000: episode: 904, duration: 0.348s, episode steps:  31, steps per second:  89, episode reward: 36.000, mean reward:  1.161 [-3.000, 32.240], mean action: 2.387 [0.000, 12.000],  loss: 0.020408, mae: 0.347575, mean_q: 0.457872, mean_eps: 0.000000
 29497/30000: episode: 905, duration: 0.490s, episode steps:  38, steps per second:  78, episode reward: 35.941, mean reward:  0.946 [-3.000, 33.000], mean action: 4.000 [0.000, 20.000],  loss: 0.020907, mae: 0.354161, mean_q: 0.407038, mean_eps: 0.000000
 29525/30000: episode: 906, duration: 0.297s, episode steps:  28, steps per second:  94, episode reward: 40.941, mean reward:  1.462 [-2.466, 32.152], mean action: 2.786 [0.000, 15.000],  loss: 0.018382, mae: 0.350779, mean_q: 0.422116, mean_eps: 0.000000
 29565/30000: episode: 907, duration: 0.417s, episode steps:  40, steps per second:  96, episode reward: 41.576, mean reward:  1.039 [-3.000, 32.290], mean action: 5.000 [0.000, 15.000],  loss: 0.017417, mae: 0.352559, mean_q: 0.416935, mean_eps: 0.000000
 29587/30000: episode: 908, duration: 0.238s, episode steps:  22, steps per second:  92, episode reward: 38.091, mean reward:  1.731 [-2.236, 32.520], mean action: 4.182 [0.000, 15.000],  loss: 0.016788, mae: 0.337044, mean_q: 0.433421, mean_eps: 0.000000
 29612/30000: episode: 909, duration: 0.274s, episode steps:  25, steps per second:  91, episode reward: 44.414, mean reward:  1.777 [-2.076, 32.160], mean action: 1.920 [0.000, 16.000],  loss: 0.017083, mae: 0.330030, mean_q: 0.417439, mean_eps: 0.000000
 29639/30000: episode: 910, duration: 0.321s, episode steps:  27, steps per second:  84, episode reward: 44.506, mean reward:  1.648 [-2.187, 32.320], mean action: 1.148 [0.000, 15.000],  loss: 0.017393, mae: 0.349342, mean_q: 0.384306, mean_eps: 0.000000
 29667/30000: episode: 911, duration: 0.290s, episode steps:  28, steps per second:  97, episode reward: 36.000, mean reward:  1.286 [-2.669, 32.100], mean action: 1.107 [0.000, 3.000],  loss: 0.017124, mae: 0.333877, mean_q: 0.474769, mean_eps: 0.000000
 29688/30000: episode: 912, duration: 0.232s, episode steps:  21, steps per second:  91, episode reward: 46.218, mean reward:  2.201 [-0.650, 32.530], mean action: 2.524 [0.000, 20.000],  loss: 0.017958, mae: 0.337343, mean_q: 0.471942, mean_eps: 0.000000
 29719/30000: episode: 913, duration: 0.326s, episode steps:  31, steps per second:  95, episode reward: 38.852, mean reward:  1.253 [-3.000, 32.240], mean action: 5.484 [0.000, 16.000],  loss: 0.014969, mae: 0.338808, mean_q: 0.377032, mean_eps: 0.000000
 29751/30000: episode: 914, duration: 0.359s, episode steps:  32, steps per second:  89, episode reward: 47.088, mean reward:  1.472 [-0.427, 31.933], mean action: 4.031 [3.000, 15.000],  loss: 0.018734, mae: 0.331843, mean_q: 0.484642, mean_eps: 0.000000
 29771/30000: episode: 915, duration: 0.220s, episode steps:  20, steps per second:  91, episode reward: 41.314, mean reward:  2.066 [-2.405, 31.904], mean action: 3.500 [1.000, 16.000],  loss: 0.019026, mae: 0.347013, mean_q: 0.416074, mean_eps: 0.000000
 29795/30000: episode: 916, duration: 0.259s, episode steps:  24, steps per second:  93, episode reward: 41.557, mean reward:  1.732 [-2.402, 32.080], mean action: 1.833 [0.000, 3.000],  loss: 0.018104, mae: 0.352009, mean_q: 0.396824, mean_eps: 0.000000
 29824/30000: episode: 917, duration: 0.302s, episode steps:  29, steps per second:  96, episode reward: 33.000, mean reward:  1.138 [-2.966, 30.178], mean action: 4.655 [0.000, 17.000],  loss: 0.017524, mae: 0.327697, mean_q: 0.449346, mean_eps: 0.000000
 29865/30000: episode: 918, duration: 0.422s, episode steps:  41, steps per second:  97, episode reward: 43.982, mean reward:  1.073 [-2.207, 32.140], mean action: 3.000 [0.000, 18.000],  loss: 0.015181, mae: 0.324809, mean_q: 0.450513, mean_eps: 0.000000
 29889/30000: episode: 919, duration: 0.252s, episode steps:  24, steps per second:  95, episode reward: 38.796, mean reward:  1.616 [-3.000, 31.866], mean action: 2.708 [0.000, 12.000],  loss: 0.015827, mae: 0.327419, mean_q: 0.430510, mean_eps: 0.000000
 29914/30000: episode: 920, duration: 0.271s, episode steps:  25, steps per second:  92, episode reward: 42.000, mean reward:  1.680 [-2.349, 33.000], mean action: 0.800 [0.000, 12.000],  loss: 0.021169, mae: 0.343607, mean_q: 0.453224, mean_eps: 0.000000
done, took 381.971 seconds
Training for 30000 steps ...
    19/30000: episode: 1, duration: 0.153s, episode steps:  19, steps per second: 124, episode reward: 41.842, mean reward:  2.202 [-2.434, 32.330], mean action: 0.895 [0.000, 4.000],  loss: --, mae: --, mean_q: --, mean_eps: --
    40/30000: episode: 2, duration: 0.143s, episode steps:  21, steps per second: 147, episode reward: 43.957, mean reward:  2.093 [-2.148, 31.756], mean action: 2.333 [0.000, 14.000],  loss: --, mae: --, mean_q: --, mean_eps: --
    61/30000: episode: 3, duration: 0.136s, episode steps:  21, steps per second: 154, episode reward: 41.259, mean reward:  1.965 [-2.004, 32.124], mean action: 1.524 [0.000, 4.000],  loss: --, mae: --, mean_q: --, mean_eps: --
    85/30000: episode: 4, duration: 0.156s, episode steps:  24, steps per second: 154, episode reward: 32.521, mean reward:  1.355 [-3.000, 32.121], mean action: 4.417 [0.000, 16.000],  loss: --, mae: --, mean_q: --, mean_eps: --
   111/30000: episode: 5, duration: 0.184s, episode steps:  26, steps per second: 141, episode reward: 44.564, mean reward:  1.714 [-2.181, 32.204], mean action: 0.615 [0.000, 4.000],  loss: --, mae: --, mean_q: --, mean_eps: --
   139/30000: episode: 6, duration: 0.170s, episode steps:  28, steps per second: 165, episode reward: 38.567, mean reward:  1.377 [-3.000, 32.130], mean action: 3.179 [0.000, 16.000],  loss: --, mae: --, mean_q: --, mean_eps: --
   158/30000: episode: 7, duration: 0.136s, episode steps:  19, steps per second: 140, episode reward: 43.399, mean reward:  2.284 [-2.179, 32.795], mean action: 3.947 [0.000, 17.000],  loss: --, mae: --, mean_q: --, mean_eps: --
   194/30000: episode: 8, duration: 0.228s, episode steps:  36, steps per second: 158, episode reward: 35.763, mean reward:  0.993 [-3.000, 32.110], mean action: 1.722 [0.000, 16.000],  loss: --, mae: --, mean_q: --, mean_eps: --
   262/30000: episode: 9, duration: 0.407s, episode steps:  68, steps per second: 167, episode reward: -33.000, mean reward: -0.485 [-32.143,  2.500], mean action: 10.588 [0.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
   294/30000: episode: 10, duration: 0.228s, episode steps:  32, steps per second: 140, episode reward: 44.308, mean reward:  1.385 [-2.354, 32.090], mean action: 2.500 [0.000, 20.000],  loss: --, mae: --, mean_q: --, mean_eps: --
